    282  2  1  251  240   4   4 () 9h           () 8g            2.41E+01  3.33E+07 6.948E+04
    283  2  1  251  240   4   5 () 9h           () 9g           -0.00E+00  0.00E+00 1.000E+30
    284  2  1  251  240   4   6 () 9h           ()10g           -1.07E+00 -7.56E+05 9.714E+04
    285  2  1  251  240   5   1 ()10h           () 5g            2.48E-01  2.87E+07 7.595E+03
    286  2  1  251  240   5   2 ()10h           () 6g            7.92E-01  3.22E+07 1.282E+04
    287  2  1  251  240   5   3 ()10h           () 7g            2.00E+00  2.78E+07 2.189E+04
    288  2  1  251  240   5   4 ()10h           () 8g            5.46E+00  2.22E+07 4.051E+04
    289  2  1  251  240   5   5 ()10h           () 9g            2.35E+01  1.66E+07 9.714E+04
    290  2  1  251  240   5   6 ()10h           ()10g           -0.00E+00  0.00E+00 1.000E+30
    291  2  1  260  251   1   1 () 7i           () 6h            4.42E+01  3.08E+08 3.092E+04
    292  2  1  260  251   1   2 () 7i           () 7h           -0.00E+00  0.00E+00 1.000E+30
    293  2  1  260  251   1   3 () 7i           () 8h           -1.42E-01 -4.17E+05 4.764E+04
    294  2  1  260  251   1   4 () 7i           () 9h           -1.85E-02 -1.55E+05 2.826E+04
    295  2  1  260  251   1   5 () 7i           ()10h           -5.32E-03 -7.40E+04 2.189E+04
    296  2  1  260  251   2   1 () 8i           () 6h            4.77E+00  9.05E+07 1.875E+04
    297  2  1  260  251   2   2 () 8i           () 7h            3.97E+01  1.17E+08 4.764E+04
    298  2  1  260  251   2   3 () 8i           () 8h           -0.00E+00  0.00E+00 1.000E+30
