*     i NZ NE iSLP jSLP iLV jLV iCONF           jCONF                  gF   gA(S-1)_    WL(A)
    284  1  1  251  240   4   6 ()_9h           ()_10g           -1.07E+00 -4.72E+04 3.887E+05
    285  1  1  251  240   5   1 ()_10h           ()_5g            2.48E-01  1.79E+06 3.039E+04
    286  1  1  251  240   5   2 ()_10h           ()_6g            7.92E-01  2.01E+06 5.129E+04
    287  1  1  251  240   5   3 ()_10h           ()_7g            2.00E+00  1.74E+06 8.760E+04
    288  1  1  251  240   5   4 ()_10h           ()_8g            5.46E+00  1.39E+06 1.621E+05
    289  1  1  251  240   5   5 ()_10h           ()_9g            2.35E+01  1.04E+06 3.887E+05
    290  1  1  251  240   5   6 ()_10h           ()_10g           -0.00E+00  0.00E+00 1.000E+30
    291  1  1  260  251   1   1 ()_7i           ()_6h            4.42E+01  1.93E+07 1.237E+05
    292  1  1  260  251   1   2 ()_7i           ()_7h           -0.00E+00  0.00E+00 1.000E+30
    293  1  1  260  251   1   3 ()_7i           ()_8h           -1.42E-01 -2.61E+04 1.906E+05
    294  1  1  260  251   1   4 ()_7i           ()_9h           -1.85E-02 -9.65E+03 1.131E+05
    295  1  1  260  251   1   5 ()_7i           ()_10h           -5.32E-03 -4.62E+03 8.760E+04
    296  1  1  260  251   2   1 ()_8i           ()_6h            4.77E+00  5.65E+06 7.502E+04
    297  1  1  260  251   2   2 ()_8i           ()_7h            3.97E+01  7.29E+06 1.906E+05
    298  1  1  260  251   2   3 ()_8i           ()_8h           -0.00E+00  0.00E+00 1.000E+30
    299  1  1  260  251   2   4 ()_8i           ()_9h           -3.94E-01 -3.40E+04 2.780E+05
    300  1  1  260  251   2   5 ()_8i           ()_10h           -5.76E-02 -1.46E+04 1.621E+05
    301  1  1  260  251   3   1 ()_9i           ()_6h            1.32E+00  2.52E+06 5.908E+04
    302  1  1  260  251   3   2 ()_9i           ()_7h            6.55E+00  3.42E+06 1.131E+05
    303  1  1  260  251   3   3 ()_9i           ()_8h            3.71E+01  3.20E+06 2.780E+05
    304  1  1  260  251   3   4 ()_9i           ()_9h           -0.00E+00  0.00E+00 1.000E+30
    305  1  1  260  251   3   5 ()_9i           ()_10h           -7.30E-01 -3.22E+04 3.887E+05
    306  1  1  260  251   4   1 ()_10i           ()_6h            5.40E-01  1.37E+06 5.129E+04
    307  1  1  260  251   4   2 ()_10i           ()_7h            2.17E+00  1.89E+06 8.760E+04
    308  1  1  260  251   4   3 ()_10i           ()_8h            7.32E+00  1.86E+06 1.621E+05
    309  1  1  260  251   4   4 ()_10i           ()_9h            3.55E+01  1.57E+06 3.887E+05
    310  1  1  260  251   4   5 ()_10i           ()_10h           -0.00E+00  0.00E+00 1.000E+30
    311  1  1  271  260   1   1 ()_8k           ()_7i            6.08E+01  1.12E+07 1.906E+05
    312  1  1  271  260   1   2 ()_8k           ()_8i           -0.00E+00  0.00E+00 1.000E+30
    313  1  1  271  260   1   3 ()_8k           ()_9i           -1.46E-01 -1.26E+04 2.780E+05
    314  1  1  271  260   1   4 ()_8k           ()_10i           -1.73E-02 -4.39E+03 1.621E+05
    315  1  1  271  260   2   1 ()_9k           ()_7i            5.95E+00  3.10E+06 1.131E+05
    316  1  1  271  260   2   2 ()_9k           ()_8i            5.52E+01  4.76E+06 2.780E+05
    317  1  1  271  260   2   3 ()_9k           ()_9i           -0.00E+00  0.00E+00 1.000E+30
    318  1  1  271  260   2   4 ()_9k           ()_10i           -4.06E-01 -1.79E+04 3.887E+05
    319  1  1  271  260   3   1 ()_10k           ()_7i            1.53E+00  1.33E+06 8.760E+04
    320  1  1  271  260   3   2 ()_10k           ()_8i            8.46E+00  2.15E+06 1.621E+05
    321  1  1  271  260   3   3 ()_10k           ()_9i            5.16E+01  2.28E+06 3.887E+05
    322  1  1  271  260   3   4 ()_10k           ()_10i           -0.00E+00  0.00E+00 1.000E+30
    323  1  1  280  271   1   1 ()_9l           ()_8k            8.02E+01  6.92E+06 2.780E+05
    324  1  1  280  271   1   2 ()_9l           ()_9k           -0.00E+00  0.00E+00 1.000E+30
    325  1  1  280  271   1   3 ()_9l           ()_10k           -1.48E-01 -6.53E+03 3.887E+05
    326  1  1  280  271   2   1 ()_10l           ()_8k            7.16E+00  1.82E+06 1.621E+05
    327  1  1  280  271   2   2 ()_10l           ()_9k            7.33E+01  3.24E+06 3.887E+05
    328  1  1  280  271   2   3 ()_10l           ()_10k           -0.00E+00  0.00E+00 1.000E+30
    329  1  1  291  280   1   1 ()_10m           ()_9l            1.02E+02  4.50E+06 3.887E+05
    330  1  1  291  280   1   2 ()_10m           ()_10l           -0.00E+00  0.00E+00 1.000E+30
